"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,33686693,112520047,1,08-JAN-19,1,"C",51,5,43,"F",1,3,"R","","",43,0
2019,33686757,112526521,1,23-MAY-19,2,"N",27,5,18,"M",1,2,"R","","",18,0
2019,33683241,112520119,1,04-MAY-19,1,"C",39,5,38,"M",1,3,"","","",38,0
2019,33686771,112524005,1,23-MAY-19,2,"N",51,5,19,"M",0,1,"R","","",19,0
2019,33683250,112526570,1,31-MAY-19,2,"C",51,5,14,"M",1,2,"R","H","",14,0
2019,33388016,111862582,1,21-APR-19,2,"N",23,5,20,"F",2,3,"N","","",20,0
2019,33391694,111862582,2,21-APR-19,2,"N",23,5,21,"F",2,3,"R","","",21,0
2019,33388017,111859061,1,19-APR-19,3,"N",23,5,30,"M",1,3,"N","","",30,0
2019,33391714,111862689,1,23-APR-19,1,"N",23,5,56,"M",1,3,"R","","",56,0
2019,33395432,111854996,1,31-JAN-19,2,"N",23,5,35,"M",1,3,"R","","",35,0
2019,33395457,111859277,1,28-APR-19,3,"N",27,5,31,"F",1,3,"N","","",31,0
2019,33391770,111855066,1,05-FEB-19,2,"N",23,5,30,"M",1,3,"N","","",30,0
2019,33391775,111855073,1,29-JAN-19,3,"N",51,5,29,"M",1,1,"R","","",29,0
2019,33395496,111855077,1,05-MAR-19,2,"N",23,5,39,"M",1,3,"N","","",39,0
2019,35932516,117886718,1,06-OCT-19,1,"N",51,5,25,"M",4,2,"R","","",25,0
2019,35935804,117886740,1,16-SEP-19,1,"C",35,5,57,"M",1,2,"R","","",57,0
2019,35935939,117887117,1,08-OCT-19,2,"N",35,5,59,"M",1,2,"","","",59,0
2019,35932712,117887138,1,10-OCT-19,1,"N",51,5,19,"F",2,2,"","","",19,0
2019,35941150,117896424,1,13-OCT-19,1,"C",51,5,28,"M",1,3,"","","",28,0
2019,35935946,117892034,1,08-APR-19,2,"M",49,5,26,"M",2,2,"","","",26,0
2019,35935948,117887154,1,03-MAY-19,2,"N",45,5,42,"M",1,2,"","","",42,0
2019,35941161,117887166,1,27-OCT-19,1,"N",23,5,13,"M",1,2,"R","H","",13,0
2019,35932729,117887184,1,19-OCT-19,3,"N",51,5,41,"M",1,1,"R","","",41,0
2019,35932733,117887187,1,26-SEP-19,1,"N",16,5,24,"M",1,2,"R","","",24,0
2019,35932735,117892111,1,04-MAY-19,1,"N",45,5,29,"M",1,2,"","","",29,0
2019,35932744,117887211,1,19-MAR-19,1,"N",16,5,52,"M",1,2,"","","",52,0
2019,35932752,117887227,1,05-APR-19,2,"N",51,5,19,"M",1,2,"","","",19,0
2019,35932423,117886566,1,10-SEP-19,1,"N",63,5,18,"F",3,2,"R","","",18,0
2019,35932424,117886566,2,09-SEP-19,1,"N",16,5,24,"M",1,2,"R","","",24,0
2019,35932429,117885505,1,27-SEP-19,1,"N",39,5,16,"M",1,1,"N","H","",16,0
2019,35935727,117885505,2,27-SEP-19,1,"N",39,5,15,"M",1,1,"N","H","",15,0
2019,35932486,117886607,1,01-SEP-19,1,"N",51,5,45,"M",4,2,"U","","",45,0
2019,35940906,117886694,1,05-JUN-19,1,"N",48,5,22,"M",1,2,"R","","",22,0
2019,35932509,117886694,2,05-JUN-19,1,"N",28,5,39,"M",1,3,"U","","",39,0
2019,35932515,117886712,1,10-OCT-19,2,"N",28,5,35,"F",1,1,"","","",35,0
2019,35932517,117886724,1,13-SEP-19,1,"C",16,5,59,"M",1,2,"N","","",59,0
2019,35935802,117886736,1,07-OCT-19,1,"N",29,5,20,"M",1,1,"R","","",20,0
2019,35935805,117886742,1,16-SEP-19,2,"N",45,5,24,"M",1,2,"R","","",24,0
2019,35940932,117891411,1,17-SEP-19,1,"C",35,5,23,"F",1,2,"R","","",23,0
2019,36223289,118781156,1,09-NOV-19,3,"N",27,5,25,"F",2,2,"R","","",25,0
2019,36224950,118781182,1,08-NOV-19,1,"N",51,5,45,"F",1,2,"R","","",45,0
2019,36229716,118775716,1,02-AUG-19,2,"N",23,5,21,"M",1,1,"R","","",21,0
2019,36229729,118775746,1,10-NOV-19,2,"N",20,5,37,"M",1,2,"","","",37,0
2019,36224971,118775751,1,21-NOV-19,2,"M",23,5,31,"M",1,3,"","","",31,0
2019,36224972,118775751,2,21-NOV-19,2,"C",23,5,28,"M",1,3,"","","",28,0
2019,36229734,118775757,1,10-NOV-19,1,"N",49,5,30,"M",1,2,"","","",30,0
2019,36229736,118775760,1,09-OCT-19,2,"N",23,5,32,"M",1,2,"R","","",32,0
2019,36224975,118775773,1,11-NOV-19,2,"N",35,5,51,"M",1,2,"","","",51,0
2019,36229748,118781274,1,20-NOV-19,3,"N",49,5,50,"M",1,3,"R","","",50,0
2019,36224982,118775791,1,15-NOV-19,3,"N",45,5,33,"F",1,3,"R","","",33,0
2019,36224985,118777442,1,16-NOV-19,3,"N",16,5,25,"M",1,2,"R","","",25,0
2019,36224987,118775815,1,24-OCT-19,3,"N",16,5,42,"M",1,2,"","","",42,0
2019,36223343,118777476,1,30-OCT-19,3,"N",38,5,47,"M",1,,"","","",47,0
2019,36225000,118775858,1,13-NOV-19,1,"N",35,5,33,"M",1,,"","","",33,0
2019,36223351,118777511,1,04-OCT-19,3,"N",40,5,28,"M",2,2,"R","","",28,0
2019,37651334,122619818,1,23-DEC-19,2,"N",16,5,38,"M",1,2,"R","","",38,0
2019,37651337,122632969,1,28-MAY-19,3,"N",27,5,48,"M",1,2,"R","","",48,0
2019,37651339,122632985,1,25-JUN-19,2,"N",11,5,55,"M",1,2,"R","","",55,0
2019,37651341,122632985,3,25-JUN-19,2,"N",11,5,34,"M",1,2,"N","","",34,0
2019,37639327,122632985,2,25-JUN-19,2,"N",11,5,45,"M",0,3,"N","","",45,0
2019,37639330,122633003,1,24-DEC-19,2,"N",27,5,28,"M",1,2,"","","",28,0
2019,37651351,122628696,1,01-DEC-19,2,"N",27,5,24,"M",1,1,"R","","",24,0
2019,36213848,118765200,2,02-NOV-19,3,"N",16,5,53,"M",1,,"R","","",53,0
2019,36213847,118765200,1,02-NOV-19,3,"N",16,5,46,"M",4,2,"N","","",46,0
2019,36213863,118765244,1,24-OCT-19,2,"N",23,5,24,"M",1,2,"U","","",24,0
2019,36213864,118769449,1,06-JUL-19,1,"N",51,5,30,"M",1,2,"R","","",30,0
2019,36219073,118765247,1,24-OCT-19,1,"N",5,5,17,"M",1,3,"","H","",17,0
2019,36213865,118769455,1,24-OCT-19,1,"N",28,5,27,"M",1,2,"R","","",27,0
2019,36213866,118769458,1,17-AUG-19,1,"N",3,5,32,"M",0,3,"R","","",32,0
2019,36219083,118765270,1,19-OCT-19,1,"N",39,5,39,"M",1,,"R","","",39,0
2019,36219088,118765278,1,30-OCT-19,2,"N",36,5,38,"M",1,2,"N","","",38,0
2019,36213873,118773524,1,02-NOV-19,3,"N",45,5,56,"M",1,2,"N","","",56,0
2019,36219095,118773527,1,05-NOV-19,1,"N",23,5,30,"M",1,3,"","","",30,0
2019,36218123,118768026,1,29-NOV-19,1,"N",11,5,27,"M",1,2,"N","","",27,0
2019,36222086,118768084,1,27-NOV-19,1,"N",35,5,23,"M",1,2,"","","",23,0
2019,36213153,118768137,1,21-JUN-19,3,"N",51,5,53,"M",1,2,"R","","",53,0
2019,36222138,118760901,2,13-JUN-19,2,"N",51,5,17,"M",1,1,"R","R","",17,0
2019,36222137,118760901,1,13-JUN-19,1,"N",51,5,15,"F",1,1,"R","R","",15,0
2019,36213432,118763996,2,03-OCT-19,1,"N",23,5,21,"M",2,2,"R","","",21,0
2019,36218466,118763996,1,03-OCT-19,1,"N",23,5,17,"F",1,2,"R","H","",17,0
2019,36218487,118771472,1,10-NOV-19,1,"N",56,5,20,"M",1,2,"R","","",20,0
2019,37665441,122670042,1,27-FEB-20,2,"N",40,5,31,"M",1,2,"R","","",31,0
2019,37665445,122671246,1,24-SEP-19,2,"N",51,5,20,"M",2,2,"","","",20,0
2019,37657278,122671330,1,13-JUN-19,1,"N",16,5,45,"M",2,2,"","","",45,0
2019,37662359,122670152,1,05-DEC-19,2,"N",40,5,17,"M",2,2,"","R","",17,0
2019,37665476,122664741,1,19-NOV-19,2,"N",21,5,29,"M",1,1,"","","",29,0
2019,37662379,122664756,1,02-DEC-19,1,"N",45,5,23,"M",2,2,"","","",23,0
2019,37657287,122671390,2,04-DEC-19,3,"N",16,5,51,"F",4,,"","","",51,0
2019,37662382,122671390,1,04-DEC-19,3,"N",16,5,54,"M",4,,"","","",54,0
2019,36223061,118770464,1,24-SEP-19,2,"N",23,5,21,"F",1,2,"N","","",21,0
2019,36223062,118770464,2,24-SEP-19,2,"N",23,5,23,"M",1,2,"N","","",23,0
2019,36223073,118770481,1,26-OCT-19,1,"N",51,5,50,"M",1,2,"R","","",50,0
2019,36223388,118781454,1,17-NOV-19,1,"N",27,5,35,"M",3,2,"","","",35,0
2019,36229839,118781461,1,18-JUN-19,2,"N",11,5,26,"M",1,2,"","","",26,0
2019,36223499,118781758,1,19-NOV-19,2,"N",23,5,18,"M",1,2,"","","",18,0
2019,36225154,118781769,1,19-NOV-19,2,"N",23,5,57,"F",1,2,"R","","",57,0
2019,36229962,118781892,1,26-NOV-19,3,"C",16,5,56,"M",0,1,"N","","",56,0
2019,36225217,118782066,1,12-JUN-19,2,"N",5,5,18,"F",2,2,"","","",18,0
2019,36225246,118782129,1,21-AUG-19,2,"N",48,5,61,"M",1,2,"","","",61,0
2019,36230016,118786778,1,03-SEP-19,3,"N",27,5,18,"M",3,2,"","","",18,0
2019,36225278,118782212,1,14-OCT-19,2,"N",48,5,26,"M",4,2,"U","","",26,0
2019,36225284,118782223,1,22-OCT-19,1,"C",27,5,48,"M",1,2,"R","","",48,0
2019,36223620,118786834,1,25-OCT-19,2,"N",39,5,51,"M",1,2,"","","",51,0
2019,36225301,118786855,1,24-JUL-19,2,"N",16,5,41,"M",2,2,"","","",41,0
2019,36223634,118778347,1,03-OCT-19,1,"N",51,5,28,"M",1,2,"","","",28,0
2019,36230067,118782284,1,25-NOV-19,3,"N",5,5,33,"F",2,2,"U","","",33,0
2019,36225340,118782326,1,31-JUL-19,1,"N",16,5,17,"M",1,2,"N","H","",17,0
2019,36230079,118782330,1,16-JUL-19,1,"N",16,5,29,"M",1,1,"","","",29,0
2019,36223659,118782354,1,15-AUG-19,1,"N",45,5,21,"F",1,1,"","","",21,0
2019,36230086,118778469,1,21-NOV-19,1,"N",51,5,43,"M",1,2,"R","","",43,0
2019,36223669,118782383,1,17-JUN-19,2,"N",39,5,34,"M",2,3,"","","",34,0
2019,36223670,118782388,1,14-NOV-19,2,"N",23,5,33,"F",1,2,"N","","",33,0
2019,36223673,118778495,1,16-JUL-19,2,"N",45,5,15,"F",2,2,"","R","",15,0
2019,36225354,118787017,1,27-NOV-19,2,"N",45,5,27,"M",1,2,"","","",27,0
2019,36230095,118787050,1,18-JUN-19,1,"N",16,5,39,"M",1,2,"","","",39,0
2019,36225369,118782441,1,29-SEP-19,1,"N",28,5,26,"M",2,2,"U","","",26,0
2019,36225382,118782469,1,20-JUN-19,1,"N",16,5,31,"M",1,2,"","","",31,0
2019,36230121,118787135,1,15-NOV-19,1,"N",28,5,34,"M",1,2,"N","","",34,0
2019,36225443,118782573,1,19-OCT-19,1,"N",11,5,41,"M",1,1,"","","",41,0
2019,36230213,118782587,1,05-NOV-19,2,"N",45,5,59,"M",1,3,"","","",59,0
2019,36222681,118765526,1,26-OCT-19,1,"N",51,5,14,"M",1,1,"R","H","",14,0
2019,36222693,118773881,1,28-NOV-19,3,"N",21,5,29,"M",1,2,"","","",29,0
2019,36214014,118773940,1,16-NOV-19,3,"N",49,5,37,"M",1,2,"","","",37,0
2019,36222710,118773983,1,18-JAN-19,2,"N",51,5,17,"M",1,2,"R","H","",17,0
2019,36214106,118769913,1,11-DEC-19,2,"N",51,5,47,"M",1,1,"R","","",47,0
2019,36219440,118769923,1,03-NOV-19,3,"N",5,5,26,"M",1,3,"U","","",26,0
2019,36222667,118773756,1,08-DEC-19,3,"N",51,5,26,"F",1,,"","","",26,0
2019,36213973,118773760,1,26-OCT-19,3,"N",35,5,26,"F",0,3,"N","","",26,0
2019,36213983,118773824,1,20-NOV-19,1,"N",23,5,53,"F",1,2,"R","","",53,0
2019,36222678,118765516,1,12-OCT-19,1,"N",44,5,32,"M",1,2,"R","","",32,0
2019,33355723,111757814,1,30-MAR-19,2,"C",5,5,58,"M",1,2,"R","","",58,0
2019,33359482,111740799,1,24-MAR-19,3,"N",51,5,27,"M",4,2,"","","",27,0
2019,33364531,111740802,1,27-MAR-19,2,"N",51,5,26,"F",1,2,"","","",26,0
2019,33359502,111740822,1,14-MAR-19,2,"N",23,5,44,"M",1,2,"U","","",44,0
2019,33359511,111754511,1,02-MAR-19,1,"N",51,5,30,"F",2,2,"R","","",30,0
2019,33355744,111754524,1,10-MAR-19,1,"N",23,5,47,"F",1,2,"N","","",47,0
2019,33364576,111740843,1,14-MAR-19,1,"N",35,5,35,"M",4,2,"N","","",35,0
2019,37651420,122628975,1,25-DEC-19,1,"N",49,5,30,"M",1,2,"R","","",30,0
2019,33355874,111761122,1,19-MAR-19,1,"C",23,5,23,"M",1,2,"R","","",23,0
2019,33359638,111761292,1,02-MAR-19,1,"C",16,5,24,"F",2,2,"R","","",24,0
2019,37654995,122633337,3,25-APR-19,1,"C",51,5,17,"M",3,2,"R","H","",17,0
2019,37639398,122633337,1,24-APR-19,1,"C",51,5,16,"M",1,2,"R","H","",16,0
2019,37651431,122633337,2,24-APR-19,1,"C",40,5,16,"F",1,3,"R","H","",16,0
2019,33109201,111046637,2,20-JAN-19,2,"C",5,5,29,"M",1,2,"N","","",29,0
2019,33102064,111046637,1,21-JAN-19,1,"N",28,5,40,"M",1,2,"R","","",40,0
2019,33109215,111044986,1,19-JAN-19,2,"N",5,5,40,"M",1,2,"","","",40,0
2019,31250864,105021668,1,14-JAN-19,3,"N",45,5,53,"F",1,2,"R","","",53,0
2019,31255315,105021677,1,21-JAN-19,3,"N",45,5,30,"M",1,2,"U","","",30,0
2019,31255318,105016650,1,31-JAN-19,3,"N",16,5,60,"M",1,2,"U","","",60,0
2019,31243611,105013633,1,02-JAN-19,3,"N",16,5,14,"M",1,2,"R","R","",14,0
2019,31250871,105013633,2,02-JAN-19,3,"N",16,5,13,"M",1,2,"R","R","",13,0
2019,31243622,105016680,1,11-JAN-19,3,"N",45,5,22,"M",1,2,"R","","",22,0
2019,31250893,105016716,1,04-JAN-19,1,"N",16,5,18,"M",1,2,"N","","",18,0
2019,31250945,105016854,1,04-JAN-19,3,"N",51,5,16,"F",1,2,"R","R","",16,0
2019,31947453,107311356,1,17-FEB-19,1,"N",49,5,29,"M",1,2,"R","","",29,0
2019,31947458,107311366,1,08-FEB-19,1,"N",51,5,71,"F",1,2,"","","",71,0
2019,31954664,107311385,1,22-FEB-19,2,"N",14,5,21,"M",1,2,"","","",21,0
2019,31947469,107311413,1,17-FEB-19,1,"N",27,5,24,"M",1,2,"","","",24,0
2019,31958875,107311518,1,06-FEB-19,1,"N",49,5,38,"M",1,2,"U","","",38,0
2019,31258880,105022556,1,04-JAN-19,1,"N",45,5,65,"M",1,2,"","","",65,0
2019,31255608,105022563,1,10-JAN-19,1,"M",23,5,40,"F",1,2,"","","",40,0
2019,31255792,105023255,1,05-JAN-19,3,"C",51,5,32,"F",4,2,"N","","",32,0
2019,31259045,105014574,1,01-JAN-19,3,"N",21,5,24,"M",1,2,"N","","",24,0
2019,31255970,105014773,1,15-JAN-19,3,"C",40,5,17,"F",2,3,"R","R","",17,0
2019,31255971,105014773,3,15-JAN-19,3,"C",40,5,19,"F",2,3,"U","","",19,0
2019,31251273,105014773,2,15-JAN-19,3,"C",40,5,19,"M",2,3,"U","","",19,0
2019,31251281,105023810,1,21-JAN-19,1,"C",51,5,38,"M",2,3,"","","",38,0
2019,31251287,105023842,1,24-JAN-19,2,"C",40,5,42,"M",1,3,"U","","",42,0
2019,31257322,105029176,1,06-JAN-19,1,"N",27,5,19,"M",1,2,"R","","",19,0
2019,31257355,105029255,1,09-JAN-19,1,"C",51,5,38,"F",2,2,"R","","",38,0
2019,31257360,105029277,1,26-JAN-19,1,"N",51,5,35,"M",1,2,"R","","",35,0
2019,31257387,105032931,1,04-JAN-19,1,"N",35,5,24,"M",1,2,"N","","",24,0
2019,31257391,105029363,1,13-JAN-19,2,"N",51,5,37,"M",1,2,"N","","",37,0
2019,31257415,105029417,1,25-JAN-19,2,"N",23,5,30,"F",4,3,"N","","",30,0
2019,31257423,105029426,1,29-JAN-19,1,"N",23,5,25,"M",1,2,"N","","",25,0
2019,33356021,111755373,2,30-MAR-19,3,"N",48,5,30,"M",1,2,"R","","",30,0
2019,33356020,111755373,1,30-MAR-19,3,"C",48,5,23,"M",1,2,"R","","",23,0
2019,33356043,111755458,1,20-MAR-19,2,"N",35,5,25,"M",1,2,"R","","",25,0
2019,33356061,111755487,1,08-APR-19,1,"N",35,5,27,"M",1,2,"","","",27,0
2019,33364948,111758923,1,02-MAR-19,1,"N",47,5,32,"M",1,2,"R","","",32,0
2019,33356126,111755683,1,29-MAR-19,1,"N",23,5,42,"F",2,1,"N","","",42,0
2019,33356131,111761560,1,15-MAR-19,3,"N",49,5,26,"M",4,3,"","","",26,0
2019,33356151,111761623,1,29-MAR-19,1,"N",51,5,38,"F",1,2,"R","","",38,0
2019,33356193,111761717,1,07-JAN-19,2,"N",45,5,27,"F",1,2,"R","","",27,0
2019,33365044,111755924,1,13-JAN-19,2,"N",45,5,48,"M",1,2,"U","","",48,0
2019,33356210,111759148,1,15-JAN-19,1,"N",16,5,37,"M",1,2,"R","","",37,0
2019,33359812,111761766,1,17-JAN-19,2,"N",45,5,36,"M",1,1,"R","","",36,0
2019,33365094,111766110,1,20-FEB-19,2,"N",45,5,29,"M",1,2,"N","","",29,0
2019,33359847,111759294,1,08-MAR-19,2,"N",23,5,39,"M",1,2,"","","",39,0
2019,31251288,105023842,2,24-JAN-19,2,"C",40,5,42,"M",1,3,"R","","",42,0
2019,31256022,105014869,1,12-JAN-19,3,"N",51,5,26,"M",4,2,"R","","",26,0
2019,31256027,105014873,1,17-JAN-19,2,"N",48,5,14,"F",2,2,"R","H","",14,0
2019,31256026,105023955,1,14-JAN-19,2,"N",35,5,28,"F",2,2,"N","","",28,0
2019,31251300,105023965,1,17-JAN-19,1,"N",35,5,37,"M",1,2,"N","","",37,0
2019,31259168,105018323,1,02-JAN-19,2,"N",35,5,42,"M",1,2,"R","","",42,0
2019,31256045,105014929,1,03-JAN-19,2,"N",51,5,49,"M",1,2,"R","","",49,0
2019,31259174,105014944,1,07-JAN-19,3,"N",28,5,25,"F",1,1,"N","","",25,0
2019,31251318,105024058,1,06-JAN-19,3,"N",51,5,34,"F",1,2,"R","","",34,0
2019,31256078,105024158,1,18-JAN-19,3,"N",16,5,28,"M",1,2,"N","","",28,0
2019,31256095,105024241,1,28-JAN-19,3,"N",28,5,26,"F",1,1,"N","","",26,0
2019,31256096,105024241,2,28-JAN-19,3,"N",28,5,24,"M",0,1,"N","","",24,0
2019,31251396,105018745,1,03-JAN-19,1,"N",51,5,43,"M",2,2,"N","","",43,0
2019,31259281,105024676,1,04-JAN-19,1,"N",5,5,30,"M",1,2,"N","","",30,0
2019,31256233,105015348,1,22-JAN-19,1,"N",51,5,16,"M",1,2,"R","R","",16,0
2019,31251431,105018885,1,13-JAN-19,2,"N",51,5,31,"M",2,2,"N","","",31,0
2019,31259403,105025336,1,09-JAN-19,3,"N",11,5,38,"F",4,2,"N","","",38,0
2019,31257442,105029463,1,21-JAN-19,1,"N",23,5,38,"M",1,2,"N","","",38,0
2019,31257509,105029773,1,07-JAN-19,1,"N",16,5,29,"M",2,2,"U","","",29,0
2019,31257527,105029819,1,13-JAN-19,1,"N",16,5,42,"M",1,2,"R","","",42,0
2019,36224961,118781213,1,21-NOV-19,1,"C",51,5,30,"F",1,3,"","","",30,0
2019,36229724,118781219,1,21-JUN-19,3,"N",51,5,25,"M",1,1,"R","","",25,0
2019,36224965,118775734,1,21-NOV-19,3,"C",23,5,22,"M",2,3,"N","","",22,0
2019,36223319,118781239,1,23-SEP-19,3,"N",11,5,42,"F",1,2,"R","","",42,0
2019,36223321,118781242,1,10-NOV-19,3,"N",35,5,20,"M",2,2,"","","",20,0
2019,36223339,118781291,1,12-NOV-19,1,"N",49,5,29,"M",1,,"","","",29,0
2019,36224989,118781296,1,20-NOV-19,3,"N",51,5,71,"M",1,2,"R","","",71,0
2019,36229766,118781301,1,25-OCT-19,3,"N",48,5,14,"F",3,,"R","R","",14,0
2019,36229769,118781303,1,09-NOV-19,3,"N",51,5,40,"M",1,2,"R","","",40,0
2019,36223345,118781310,1,18-NOV-19,2,"N",16,5,18,"M",1,2,"N","","",18,0
2019,36229936,118786317,1,21-JUN-19,2,"N",45,5,28,"M",4,2,"","","",28,0
2019,36230227,118787453,1,12-OCT-19,1,"N",14,5,24,"M",1,2,"","","",24,0
2019,36230230,118787472,1,24-AUG-19,1,"N",51,5,16,"M",1,1,"","H","",16,0
2019,36225476,118782661,1,12-OCT-19,2,"N",39,5,34,"M",1,2,"N","","",34,0
2019,36225666,118782905,1,31-JUL-19,1,"N",51,5,21,"F",2,2,"","","",21,0
2019,36223855,118782940,1,12-NOV-19,1,"N",51,5,36,"F",1,2,"R","","",36,0
2019,36230353,118788114,1,25-APR-19,3,"N",11,5,28,"F",1,2,"R","","",28,0
2019,36225681,118782960,1,13-NOV-19,1,"N",27,5,48,"F",2,2,"R","","",48,0
2019,36225688,118782977,1,14-NOV-19,1,"N",20,5,46,"M",1,2,"R","","",46,0
2019,36223882,118788213,1,30-OCT-19,1,"N",23,5,43,"F",0,2,"","","",43,0
2019,36225714,118779399,1,17-OCT-19,3,"N",51,5,24,"M",1,2,"R","","",24,0
2019,36225719,118783013,1,16-OCT-19,2,"N",28,5,29,"F",1,2,"N","","",29,0
2019,36230372,118788264,1,17-OCT-19,1,"N",51,5,28,"F",4,2,"R","","",28,0
2019,36223891,118783039,1,18-NOV-19,1,"N",51,5,29,"F",2,3,"R","","",29,0
2019,36225882,118783351,1,19-NOV-19,1,"N",39,5,30,"M",0,3,"U","","",30,0
2019,36223985,118779792,1,08-NOV-19,1,"N",51,5,30,"M",1,2,"R","","",30,0
2019,36223987,118783392,1,23-MAR-19,1,"N",45,5,18,"M",2,2,"R","","",18,0
2019,33102086,111051248,1,18-JAN-19,2,"N",28,5,16,"F",1,2,"","R","",16,0
2019,33105139,111046731,1,31-JAN-19,2,"N",51,5,13,"F",1,2,"","R","",13,0
2019,33105140,111046731,2,31-JAN-19,2,"N",51,5,13,"F",1,2,"","R","",13,0
2019,35940764,117885174,1,01-SEP-19,1,"N",51,5,16,"M",2,2,"R","H","",16,0
2019,35940767,117885189,1,25-OCT-19,3,"N",23,5,34,"F",1,2,"R","","",34,0
2019,35935653,117885217,1,22-OCT-19,1,"N",16,5,14,"M",1,1,"R","H","",14,0
2019,35935654,117885217,2,22-OCT-19,2,"N",16,5,20,"M",1,2,"R","","",20,0
2019,35932309,117885255,1,26-OCT-19,1,"N",51,5,37,"M",1,2,"R","","",37,0
2019,31243183,105009764,1,09-JAN-19,3,"N",39,5,39,"M",1,1,"R","","",39,0
2019,31243189,105009800,1,05-JAN-19,3,"N",51,5,38,"M",1,1,"","","",38,0
2019,31254654,105012711,1,11-JAN-19,1,"C",49,5,30,"F",1,,"","","",30,0
2019,31254656,105012711,2,10-JAN-19,1,"C",49,5,44,"M",1,,"","","",44,0
2019,31243221,105012713,1,18-JAN-19,1,"C",51,5,30,"M",1,2,"","","",30,0
2019,31254666,105009889,1,28-JAN-19,1,"C",51,5,39,"M",1,,"","","",39,0
2019,31254746,105010124,1,24-JAN-19,2,"N",23,5,34,"F",1,2,"","","",34,0
2019,31254747,105012893,1,28-JAN-19,1,"N",51,5,41,"M",1,2,"","","",41,0
2019,34863200,115849515,1,22-AUG-19,1,"C",35,5,27,"M",0,3,"U","","",27,0
2019,34873665,115849532,1,03-JUL-19,1,"N",16,5,57,"M",1,2,"R","","",57,0
2019,34873694,115845853,1,12-JUN-19,1,"N",16,5,51,"M",3,3,"","","",51,0
2019,34873709,115849730,1,04-AUG-19,1,"N",51,5,21,"F",1,1,"","","",21,0
2019,34873724,115845980,1,25-JUL-19,1,"N",5,5,23,"M",1,2,"R","","",23,0
2019,34863313,115849892,1,21-AUG-19,3,"N",5,5,31,"M",1,2,"R","","",31,0
2019,34863322,115849912,1,02-JUL-19,2,"N",44,5,41,"M",2,3,"","","",41,0
2019,34863324,115849917,1,19-APR-19,1,"N",27,5,29,"M",2,3,"","","",29,0
2019,34873739,115849925,1,03-AUG-19,1,"N",51,5,20,"F",1,1,"","","",20,0
2019,34873743,115849939,1,30-JUN-19,2,"N",16,5,24,"M",1,2,"R","","",24,0
2019,34875109,115849943,1,26-AUG-19,1,"N",27,5,51,"M",3,2,"R","","",51,0
2019,33093495,111040132,1,12-JAN-19,2,"N",48,5,48,"M",1,2,"R","","",48,0
2019,33093498,111042971,1,12-JAN-19,1,"N",51,5,42,"M",1,2,"R","","",42,0
2019,33104417,111035013,1,05-JAN-19,1,"N",51,5,15,"F",1,1,"R","R","",15,0
2019,33093595,111035014,1,10-JAN-19,1,"N",5,5,28,"M",1,2,"R","","",28,0
2019,33108811,111040818,1,07-JAN-19,2,"N",51,5,20,"F",1,2,"R","","",20,0
2019,33101786,111035433,1,10-JAN-19,2,"N",5,5,33,"F",1,1,"R","","",33,0
2019,33101817,111043961,1,08-JAN-19,3,"N",46,5,35,"M",1,2,"R","","",35,0
2019,33108921,111046082,1,04-JAN-19,1,"C",51,5,21,"F",2,2,"R","","",21,0
2019,35935641,117880592,1,22-OCT-19,1,"N",28,5,24,"M",1,3,"R","","",24,0
2019,35932288,117885165,1,29-OCT-19,1,"N",51,5,40,"M",1,1,"R","","",40,0
2019,35932294,117885181,1,22-OCT-19,1,"N",39,5,34,"M",1,2,"N","","",34,0
2019,35940777,117885223,1,30-OCT-19,1,"N",49,5,31,"M",1,2,"R","","",31,0
2019,35935657,117880673,1,29-OCT-19,1,"N",51,5,28,"M",1,2,"N","","",28,0
2019,35940779,117885229,1,02-SEP-19,2,"N",51,5,35,"M",1,,"R","","",35,0
2019,35940781,117885245,1,02-SEP-19,1,"N",51,5,40,"M",1,2,"R","","",40,0
2019,35932330,117885310,1,07-NOV-19,2,"N",51,5,42,"M",3,2,"","","",42,0
2019,35935672,117885318,1,20-OCT-19,2,"N",51,5,46,"F",1,2,"","","",46,0
2019,35932332,117886420,2,08-NOV-19,2,"N",45,5,55,"M",1,2,"","","",55,0
2019,35940804,117886420,1,08-NOV-19,2,"N",45,5,31,"M",1,1,"","","",31,0
2019,35932333,117880763,1,22-OCT-19,1,"N",27,5,23,"F",1,2,"R","","",23,0
2019,35932312,117885261,1,26-OCT-19,1,"N",51,5,26,"F",1,2,"R","","",26,0
2019,35935664,117885267,1,27-OCT-19,1,"N",51,5,33,"F",2,3,"R","","",33,0
2019,35940792,117885270,1,03-SEP-19,1,"N",44,5,63,"M",1,2,"R","","",63,0
2019,35932315,117885273,1,27-OCT-19,1,"N",51,5,38,"M",1,1,"R","","",38,0
2019,35932316,117885274,1,03-SEP-19,1,"N",51,5,15,"F",1,2,"R","H","",15,0
